run,task,version,window,n_nodes,mean_novelty,h_spatial,h_fitness,breakthrough
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,67,9,0.06980113720598001,2.1711568531814556,2.1710839661118237,1
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,68,9,0.0716181957193196,2.1898176001565273,2.1898183942219256,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,69,9,0.060843047183951234,2.1887216901722484,2.1887032997257903,1
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,70,9,0.06691394255713576,2.1688854502602952,2.1683615992551943,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,71,10,0.042444798351496074,2.293961344549291,2.2939465756248527,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,72,9,0.037319209199123654,2.1869999040383306,2.1869970364108955,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,73,9,0.05303555125160502,2.163338743793995,2.1610999657441723,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,74,9,0.07876029827282026,2.174926651012433,2.174778691813468,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,75,10,0.054285238267820904,2.2852372630048703,2.285227658150663,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,76,9,0.06296082736940989,2.172839354318892,2.172685853878439,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,77,9,0.053762099051949265,2.1828119534576107,2.182717123758601,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,78,10,0.08458661514906834,2.2890692149146474,2.2890691792141595,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,79,10,0.05520228342203345,2.278323174753025,2.278288846590138,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,80,10,0.02075697050524904,2.270278604767861,2.2701934950203433,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,81,10,0.07430424748314873,2.2870054293824467,2.2857048393592008,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,82,10,0.0793407425313775,2.275466597100983,2.2754312264717593,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,83,9,0.055162099514922174,2.18356397350833,2.1835621048746092,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,84,8,0.06403306260682048,2.04605884359509,2.045630670564395,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,85,10,0.03618691179526369,2.2887209893498226,2.2887137541299585,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,86,9,0.03285533139103681,2.1743707384367927,2.174321274897076,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,87,10,0.08231460437369506,2.2649788842703114,2.2662103785932954,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,88,8,0.03918563631166708,2.0650529067221886,2.065023429448971,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,89,8,0.06702232253087786,2.0509008004066285,2.0475506672364414,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,90,10,0.05439317084026276,2.2803095938143616,2.280185276339686,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,91,10,0.036838046341507266,2.2842181103876293,2.2841931735107126,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,92,9,0.04985590251915452,2.1735000690204687,2.17269903034536,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,93,9,0.0709846181775648,2.1425638778370466,2.1308454010840183,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,94,9,0.06003603538195563,2.1788795238836887,2.17748958197566,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,95,10,0.03062116567328485,2.264916497682873,2.264932614628389,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,96,10,0.03569672905148251,2.277890505808338,2.277959396332044,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,97,6,0.04964262226864563,1.7668395764930105,1.7663958384083662,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,98,9,0.0571224498288674,2.1719154746195177,2.1718635085964313,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,99,10,0.09775547730316154,2.266154182202956,2.26539153997461,0
20260728_151736_cvrp_v5_rep3,cvrp_aco,version5,100,10,0.04153823025597047,2.2789181748565137,2.2788593083387747,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,1,9,0.36980769606566466,2.1941071351429295,2.194285528441716,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,2,9,0.2950144416401665,2.196236176364386,2.196170762965405,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,3,10,0.26472596655340147,2.3012082505382057,2.3007830992101295,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,4,10,0.18039791101011937,2.2946178623349294,2.2953302795764015,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,5,9,0.08527944946141482,2.1912235968561005,2.1921292802002843,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,6,10,0.13318466310377075,2.2987248820988513,2.2989167022428165,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,7,10,0.13985822227143024,2.3008501028240875,2.2993611123573774,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,8,9,0.14654431691011452,2.1935983198255595,2.191940959085173,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,9,8,0.10969222935234263,2.0740437071459,2.070280269845563,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,10,8,0.15952825491706601,2.076978980159349,2.0763392157591825,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,11,9,0.11913890046988546,2.194611379501365,2.194716658849576,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,12,10,0.16531419568467265,2.2936257236402953,2.2918239166607965,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,13,10,0.078019883368455,2.292564200011475,2.2927254114662308,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,14,8,0.11768913748345419,2.0711681039144936,2.0624773652757904,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,15,8,0.0962571564892231,2.06513354542432,2.053904034465437,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,16,10,0.16211654567796008,2.295415590330789,2.294757249300769,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,17,9,0.07297385081411772,2.1692394237920274,2.1690370742908183,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,18,10,0.10383628450565978,2.2883154537756165,2.2871742173714984,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,19,9,0.10924836201802024,2.166000795100069,2.1650458166702666,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,20,9,0.1251889061349094,2.1861641118612427,2.1858244296102805,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,21,10,0.14497174808951901,2.2976440220986287,2.2972646181201997,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,22,10,0.15365161603543143,2.2913848869952793,2.2898762807557915,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,23,9,0.14681044893180173,2.189661091389953,2.1861045373874974,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,24,9,0.08888432887861449,2.193603101691097,2.193565860517386,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,25,10,0.09393497114932965,2.2981808307160354,2.297228838301131,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,26,9,0.11607715006182157,2.185440817229216,2.184264827184614,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,27,10,0.1031182567992247,2.29171532287968,2.2912601787259743,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,28,8,0.11501600953348688,2.0754731902015546,2.075520041366826,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,29,8,0.09288392425007944,2.070607233086879,2.0631886748553656,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,30,10,0.15493593924866045,2.2986023310215717,2.298421213745095,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,31,10,0.11057253856723534,2.285339136688951,2.281422244617277,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,32,10,0.09605723544389468,2.2988739452997344,2.2989661185403967,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,33,9,0.09679543727721149,2.1909061292367995,2.1906257398934295,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,34,9,0.07182580695711728,2.1901338355579174,2.1892660421433376,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,35,10,0.11766922194337218,2.29428787461437,2.2942150329927338,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,36,9,0.14203946118747332,2.169914615211771,2.1658461732865337,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,37,7,0.10860525249660394,1.942570031153484,1.9425148722360785,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,38,10,0.08726996480245916,2.2967165426019163,2.2966791499529533,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,39,10,0.08565133350233153,2.287076765710002,2.2865827085534405,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,40,9,0.08970746199749785,2.1920256809309464,2.191943903137211,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,41,10,0.09171884980875174,2.2936287196346012,2.2935951141881237,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,42,10,0.05347371654447489,2.2945993749976257,2.2945761050158646,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,43,9,0.08915086982508715,2.1811753060477845,2.1807887021669683,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,44,7,0.07972006506117453,1.9310447990590052,1.931174439216946,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,45,9,0.08482837980080332,2.192791904689947,2.1928283523497445,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,46,9,0.059429119532096446,2.1698687952788394,2.1699529745670207,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,47,9,0.09985651081390107,2.1813566022297235,2.1804452041629148,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,48,10,0.07018386257415371,2.288884408472116,2.2869094253586657,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,49,7,0.061960709039630794,1.9336811306608235,1.9336824628354359,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,50,10,0.08511836486907187,2.271320482468335,2.256629005083632,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,51,9,0.10008016134491349,2.1877764252314753,2.1877676984592784,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,52,9,0.16822923373316234,2.1860767381890045,2.177118382065112,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,53,8,0.1371270747356188,2.057798402828622,2.0577287854110553,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,54,9,0.08328838105124751,2.189170745770488,2.1891332774780525,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,55,10,0.06929741592342295,2.2949272413296877,2.294927214315745,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,56,9,0.09344807477113676,2.160615449506126,2.149788839033185,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,57,8,0.07354224473851452,2.0757926984505652,2.0758826005789888,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,58,10,0.1263112131029306,2.283570220663084,2.2817609764177837,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,59,9,0.08894658181544397,2.183172838830785,2.181687018785554,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,60,6,0.12729008261069977,1.76267627512998,1.7528538280082464,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,61,6,0.05051785485981263,1.7889283494962487,1.788917413245467,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,62,9,0.10295393619590483,2.1767006707259577,2.176024844192302,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,63,7,0.13310327864158694,1.9326224645366223,1.9139986104283564,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,64,9,0.04846641738697325,2.1895298226529616,2.1896969136445423,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,65,7,0.10583491327193817,1.9150933372913275,1.9019973954669296,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,66,9,0.06365294153633727,2.194995419846322,2.1950001074172647,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,67,9,0.08635228964048237,2.180234423114072,2.1800894340116104,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,68,8,0.09436602821110013,2.0663932741368356,2.066152279857905,1
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,69,9,0.06524624327731517,2.1865324779244637,2.1865526521220477,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,70,10,0.08395490948238751,2.284042498371267,2.2839591140302495,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,71,9,0.0701736166874596,2.1620599960394005,2.16206924928876,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,72,10,0.11644954800956611,2.2802931328144345,2.2798652378637296,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,73,8,0.12247976772155109,2.0568450335050974,2.052212712326589,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,74,8,0.11851686405848948,2.0735493683894894,2.072605083916909,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,75,9,0.11380540959945049,2.1896646612766957,2.1890246217257134,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,76,8,0.13909013837739181,2.0624748225768355,2.059009391249064,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,77,9,0.12238598214602942,2.166165539713761,2.1560613278756424,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,78,8,0.11101839321139348,2.074222685505427,2.0738846042605292,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,79,9,0.15901542142429312,2.1772219032013007,2.1744901262788687,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,80,6,0.1363206552658586,1.7858566179689275,1.7856717351579063,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,81,9,0.10183453237884117,2.1724466031111747,2.1716437046183206,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,82,9,0.156474586933799,2.1661292728832207,2.1611768787517582,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,83,8,0.10031078377224603,2.05827502871478,2.0577596214580476,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,84,8,0.1117274897915317,2.0630601655956613,2.060130501604932,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,85,10,0.15290493154573995,2.2898525464326918,2.2882504747672745,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,86,7,0.13250657256955994,1.9404451814056798,1.9416123123511886,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,87,10,0.12074366080017244,2.2773601771765333,2.260638144486586,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,88,10,0.11425957040174547,2.298753720552078,2.298275155938212,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,89,8,0.11274436920193358,2.0757080418941904,2.0751904579855713,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,90,8,0.1273748571661735,2.0762131468387333,2.076279896740968,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,91,10,0.16110203375788837,2.300851246166058,2.2998848623784434,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,92,10,0.11712011419006489,2.2734628078348305,2.270783021265219,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,93,10,0.09862612673349294,2.2978269569446104,2.297454397228272,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,94,8,0.11490828057669229,2.0744495859942638,2.073839749518247,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,95,8,0.1025099856635817,2.0560890218123045,2.052466078334132,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,96,7,0.06856654479202867,1.9238074841793371,1.920698845339008,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,97,10,0.1544161745770806,2.28584522109235,2.2792785984106905,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,98,9,0.14101335779056284,2.187592268967808,2.185877328178253,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,99,9,0.13205744426373744,2.1738197348940007,2.1691314373719583,0
v6_20260801_183249_cvrp_v6_rep1,cvrp_aco,version6,100,10,0.12524331364874366,2.2912663954456924,2.2902219180379513,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,1,8,0.38241249484911966,2.07596299501195,2.07621327590471,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,2,8,0.2531086861275693,2.0773901131582444,2.07780778000048,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,3,9,0.3329813590709791,2.195400815295749,2.1954331669507847,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,4,9,0.21435096713725546,2.1891927490700778,2.188200190662066,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,5,9,0.15931568762841622,2.1954985369621713,2.1952099312333244,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,6,10,0.13975589376354955,2.299404673484746,2.2987564751704657,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,7,10,0.17497570659575273,2.301281673484457,2.299055574549647,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,8,9,0.1332363048424818,2.1962114939560884,2.196357207035503,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,9,10,0.09529507975210091,2.298300739521021,2.2975358286570935,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,10,10,0.12190704288889816,2.2879929443114397,2.2864982956422155,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,11,9,0.11068092010057229,2.188741540173012,2.1881742501398316,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,12,9,0.11989945642697838,2.1885262630508553,2.1904098821222053,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,13,10,0.1451621667783472,2.2995652212370983,2.299221879222174,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,14,8,0.12677092356607086,2.0747510448759376,2.07533352386457,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,15,10,0.1175751600151855,2.300459879474766,2.2974080432370183,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,16,9,0.08792415609937547,2.191299302756371,2.189854837473723,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,17,10,0.14229950048987733,2.299476580279897,2.298517241894667,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,18,9,0.09100177803491759,2.1910983442231027,2.1911032900308216,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,19,8,0.09715066070133488,2.074757487276784,2.071544985939946,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,20,10,0.07340001546640043,2.295580200694076,2.288670791334615,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,21,10,0.12260390065821918,2.289916387892464,2.289422793781545,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,22,9,0.10369736863946766,2.194007889852741,2.1939970486181903,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,23,9,0.09800312401723789,2.1907765056305095,2.190724534461336,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,24,9,0.0764977275739735,2.191716585628136,2.1916860638903874,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,25,10,0.10997492680610983,2.293918753777917,2.2937477791153875,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,26,9,0.0905135211505126,2.17502242030162,2.1680081202561796,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,27,7,0.11377662469295298,1.9318197292150245,1.9317943007000289,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,28,10,0.11305001712925669,2.2761651992962033,2.2758885872583274,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,29,10,0.08085891560448195,2.2820468779518825,2.281322623737077,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,30,10,0.11175904404196235,2.2979989069984033,2.2978191196083686,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,31,10,0.12081934646829398,2.2967178386160936,2.2963863671978926,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,32,9,0.07931826324630004,2.1928380441521376,2.1928529119602658,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,33,10,0.1033647589762448,2.28496756987645,2.284506543290793,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,34,10,0.12710026560169146,2.2958182348368927,2.295734356887746,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,35,10,0.05365034531645162,2.294523667200612,2.2944785637372713,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,36,10,0.07202951500312176,2.2964254682406917,2.296699401747676,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,37,9,0.06867450613703904,2.1871792687860903,2.187140697700193,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,38,9,0.07914366885584172,2.183823528441581,2.1838132057104875,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,39,10,0.09744339495400486,2.2866282941771767,2.2865907815151454,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,40,10,0.09878939111001181,2.288406288033874,2.2880972549871244,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,41,9,0.07817510401835985,2.181892609795299,2.1821161975629866,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,42,9,0.07129407561473623,2.191534764090618,2.191531560268224,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,43,10,0.07401924744318247,2.297269722847741,2.297239378632038,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,44,10,0.10016160838462491,2.2939516974327763,2.2934363448326254,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,45,10,0.04008671304876092,2.2999391916850387,2.2999740638876762,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,46,9,0.09426232333727541,2.195199785994534,2.195031633309731,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,47,10,0.1151819619737587,2.285332394873023,2.2843520745437154,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,48,10,0.07466081027188015,2.295385920261202,2.295230093718673,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,49,10,0.0792205016828856,2.297491649375788,2.297174963344153,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,50,9,0.07602389558123017,2.190687420314255,2.1906823265369075,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,51,10,0.09106291508973785,2.2995760468048596,2.2995786537163743,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,52,9,0.09040035595182988,2.1933315403694844,2.1933493570703138,1
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,53,9,0.1071562584140372,2.1794796547882345,2.176453024587936,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,54,7,0.10180511476548851,1.9370692855920053,1.9370810871940471,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,55,10,0.07799778242029318,2.294134358133856,2.292044173304873,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,56,10,0.08631633307677254,2.2921054532104486,2.2907966212688593,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,57,9,0.08343872313518849,2.1859313112774696,2.1824173972195697,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,58,10,0.07144109307522521,2.294759146636117,2.294722147375924,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,59,10,0.14256115764744617,2.289665833539534,2.289020535718544,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,60,10,0.14497481142990926,2.294235356117867,2.291917264766006,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,61,9,0.12079528143688519,2.194335722731521,2.194341002991818,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,62,10,0.07484013935916159,2.2910457259146866,2.2908733677372424,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,63,8,0.10694872822773055,2.074367101159477,2.0743440588512625,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,64,9,0.0803914590150869,2.1926270489135296,2.1922784388053245,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,65,8,0.07988246422733916,2.065310110741301,2.0652569025776413,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,66,10,0.06472789797485395,2.2903735008886796,2.290171421022019,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,67,10,0.1134775636079491,2.296681068391406,2.2939630636947803,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,68,10,0.07762501186305248,2.299209183065223,2.299187374090571,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,69,10,0.0856718261226287,2.299414841718803,2.2994271113997375,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,70,9,0.1983309135799917,2.1879551309305123,2.1866288522656765,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,71,9,0.0910489756758915,2.191229043768589,2.191208630431008,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,72,9,0.11232536459428581,2.1710494571707377,2.1617452096044065,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,73,8,0.12474324256018868,2.067911441227147,2.06309215490586,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,74,9,0.12346290217426,2.19211692886768,2.1920282537036866,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,75,10,0.18151014599341947,2.2949595069037807,2.294025812916791,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,76,9,0.20183932634393492,2.195327830713876,2.1932893830298683,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,77,10,0.10784869474297101,2.2900896620391125,2.285600241944458,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,78,10,0.08975665255475476,2.2919947143139363,2.2919513938180023,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,79,10,0.13116320567230239,2.2863723414587227,2.2858185611237483,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,80,9,0.1179327645866019,2.1855586729907976,2.183384141746554,0
v6_20260801_183249_cvrp_v6_rep2,cvrp_aco,version6,81,10,0.09426818888363075,2.293528184817255,2.2934889932648095,0
