run,task,method,window,n_nodes,mean_novelty,h_spatial,h_fitness,breakthrough
20260728_151736_tspc_v5_rep3,tsp_construct,version5,9,10,0.18643646389324708,2.2944891099477727,2.2937129684792157,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,10,10,0.17619655662188516,2.3013094785900954,2.301258511132289,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,11,10,0.11251836871371587,2.299386805972599,2.299265498732716,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,12,10,0.16826595467509836,2.293680533333483,2.293608326567434,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,13,10,0.18932044753288937,2.2909144427859567,2.290510968754232,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,14,10,0.1263855649294983,2.2966902669766815,2.296629875816755,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,15,10,0.13220098202458966,2.2501309463026127,2.2261730807729387,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,16,10,0.0633294957910093,2.2948413389916777,2.2947806072811368,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,17,10,0.09255191821693563,2.2997006650886798,2.2984584728841195,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,18,10,0.07906462088352445,2.2939572752034376,2.293782214503912,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,19,10,0.1218502451480294,2.2961351849864213,2.295738468411998,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,20,10,0.05595160158451166,2.263805247802336,2.2637634477636923,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,21,10,0.030504369717036274,2.263705749548625,2.2635941789902807,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,22,10,0.04488015652047926,2.277478173388488,2.276957078335712,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,23,10,0.0014084507042239416,2.277335932910528,2.277327820854353,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,24,10,0.11249259972371348,2.2560237193397095,2.2549185338972233,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,25,9,0.12274664221647197,2.145313336382809,2.1446103754049037,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,26,10,0.020111565755381262,2.2702523678783866,2.2698178705816248,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,27,9,0.004807913503560853,2.166322330077995,2.166419751044372,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,28,10,0.013613412101784425,2.2729682710487333,2.272349650803587,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,29,10,0.010738979330517881,2.27882026938968,2.2787919214735157,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,30,10,0.027642772055189224,2.23919441704346,2.2362136040030514,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,31,10,0.02832838831215692,2.281609060362934,2.2815914966264725,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,32,10,0.044857788410375125,2.284577366735305,2.284396368491083,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,33,10,0.04761664418039109,2.2761727310078257,2.2753827640399673,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,34,10,0.03319020397772683,2.2780563613934683,2.2779477926888396,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,35,10,0.048231161929808676,2.2903044676878115,2.290313812347842,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,36,10,0.0803102842230855,2.2807866798165235,2.2805728819416613,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,37,10,0.014624565545267015,2.2559380906791944,2.2558806756192538,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,38,10,0.11814745054472667,2.2611352809157483,2.261080848058013,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,39,10,0.018764439649034577,2.2649835999665227,2.2650326806184684,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,40,10,0.033036946315541556,2.2846858311358296,2.284624048849529,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,41,10,0.07407815779219205,2.23470400508405,2.234376994416221,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,42,10,0.017928100301887705,2.2500954435432168,2.248979866620635,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,43,10,0.047022292314420476,2.2723988068751546,2.270662713981671,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,44,10,0.032201778266364806,2.2747044576214295,2.27471850771791,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,45,10,0.05941136420127491,2.296093695181613,2.2960471725543026,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,46,10,0.019279490758344724,2.2935184760376557,2.2935169358495586,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,47,10,0.03958882145126512,2.291997759299802,2.291935011473922,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,48,10,0.039395997392383204,2.299307832787472,2.2991407668794603,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,49,10,0.04429730240891751,2.276759097533906,2.276249031722182,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,50,10,0.06620755349339535,2.263045311274635,2.261696433102123,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,51,10,0.06501975705498372,2.260048381192248,2.259681805727719,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,52,10,0.07792799913072865,2.2470984276759793,2.2472777714887058,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,53,10,0.03515959966874792,2.2851087350410824,2.285044312267723,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,54,10,0.05987484073128907,2.2315792573682747,2.2264728859292235,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,55,10,0.05068412562575304,2.2378523032213815,2.2375063484704163,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,56,10,0.03392312699119823,2.215846214550184,2.2140082092136253,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,57,10,0.017261904761887492,2.2944208753773925,2.294403021461779,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,58,10,0.012454875761825347,2.2807158752431906,2.2807098976396656,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,59,10,0.01703935122983035,2.2747776639936466,2.2746972415645805,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,60,10,0.026960946156634642,2.2646813478943364,2.262875933528937,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,61,10,0.0171660852987207,2.2669458448469375,2.2669400462024814,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,62,10,0.040550576913494604,2.2585382116201798,2.2584095630074197,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,63,10,0.018224986019683247,2.274684799080355,2.2711950355376986,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,64,10,0.021257747174931334,2.274238235995384,2.2741699223420775,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,65,10,0.05578514437521911,2.250533651833515,2.2511955088868443,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,66,10,0.05848211300981563,2.248937077385951,2.246253719522423,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,67,10,0.02343524051034688,2.2604770336741384,2.260533709193209,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,68,10,0.042699795282451804,2.2360401987098895,2.235772216230975,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,69,10,0.0617824045477474,2.285432609729167,2.2679349288064734,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,70,10,0.06331581866785739,2.2423451746064442,2.242173412912778,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,71,9,0.10619607711428974,2.128406763005293,2.1259341860085863,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,72,10,0.0687580114579787,2.272538239708997,2.271303063630628,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,73,10,0.03250741619032893,2.275855292888752,2.2756777687816467,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,74,10,0.0699500258934398,2.2786624354115212,2.2785696616692945,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,75,10,0.049061917498507523,2.2748864951259047,2.2743121983582926,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,76,10,0.013328601539970333,2.2797498943682157,2.279749682444825,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,77,10,0.06608878659854006,2.263779259226531,2.263489181193042,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,78,10,0.02057221012062721,2.275573644982353,2.2753887347937236,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,79,10,0.01477077687442065,2.2957399704684898,2.2955974872523273,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,80,10,0.026032049101128774,2.239551334939029,2.2389954210011247,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,81,10,0.04309210325542524,2.242774994414744,2.2428558383489103,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,82,10,0.021863062004092153,2.2467234809627046,2.2455118356626906,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,83,10,0.038381449632152,2.264617277974242,2.264286273295084,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,84,10,0.01648744934569519,2.250744589548524,2.2506411123152104,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,85,10,0.08314719462802986,2.241751619895467,2.2413016051465324,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,86,10,0.04544392704577327,2.2573644057240934,2.2569220456764825,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,87,10,0.02999042328772055,2.2593952382742843,2.2590793380293,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,88,10,0.02616128937093499,2.291074923696338,2.2910067904972964,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,89,10,0.054231636819932115,2.2424503507045106,2.2404260831350777,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,90,10,0.007347910159147787,2.2855426640549887,2.285384792950697,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,91,10,0.03366297405660751,2.2374054766286586,2.2373003689390027,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,92,9,0.018923662128168636,2.185561569935895,2.1855458200893807,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,93,10,0.008611863896408136,2.2863467101647537,2.2863611498043133,1
20260728_151736_tspc_v5_rep3,tsp_construct,version5,94,10,0.016515741858129453,2.269259392781967,2.269028204218716,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,95,10,0.06611486467075765,2.2372638176293145,2.237211346209586,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,96,10,0.03472144897536145,2.259944600671374,2.259800121639301,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,97,10,0.045509346012924105,2.2683272354487545,2.2669038834521085,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,98,10,0.04204760084521779,2.287429244606371,2.2870550335699553,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,99,10,0.040278953359514064,2.252266892634819,2.255126495581507,0
20260728_151736_tspc_v5_rep3,tsp_construct,version5,100,10,0.021978618656753327,2.267927210123729,2.267855631629436,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,1,10,0.41588468755513014,2.2998888086740332,2.2999400739793137,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,2,10,0.3402724468544012,2.3015471633795794,2.3015001548544594,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,3,10,0.3278407725061667,2.3003857572971675,2.300349034725192,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,4,8,0.2790434062032665,2.0762874081966136,2.0739390423432704,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,5,10,0.26856491949016253,2.298786973900234,2.299012650365287,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,6,9,0.3188588472511537,2.193247195979801,2.1926198822928087,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,7,9,0.3289377303571033,2.192006442277239,2.1889749745024227,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,8,9,0.27929181472609366,2.1901655077978504,2.1910912735567094,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,9,10,0.2850801625095679,2.2968700595632208,2.290726691232139,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,10,8,0.2141352642287509,2.07112810943896,2.0716484314094004,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,11,9,0.26870446186774016,2.1924326082181933,2.19227322979601,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,12,10,0.2331816027227791,2.2982368674743974,2.297893911298521,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,13,8,0.2007126711356942,2.0739692889701504,2.074258556393594,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,14,9,0.2102343963199563,2.1767976621011553,2.165826600668547,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,15,6,0.25980894676074173,1.791182525526278,1.7911969744043663,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,16,10,0.32288084496284414,2.298564966376606,2.298343367530304,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,17,9,0.21572762572102014,2.1935022778446136,2.1953853453808123,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,18,10,0.26629902735892685,2.299954607961287,2.2996089931585653,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,19,10,0.2631293910447543,2.298382701914892,2.298312816751943,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,20,10,0.23530179712135882,2.296396911076137,2.2962924224534316,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,21,8,0.29520934932295323,2.0771165676612178,2.0772512939556718,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,22,9,0.24434967399815177,2.191052054098173,2.1897584043831846,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,23,7,0.1517232682685556,1.9380477861172987,1.938312231238841,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,24,8,0.14597509146349955,2.077305825302232,2.077671488525812,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,25,9,0.28178874853980984,2.184916789092851,2.1840250903389977,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,26,9,0.2386787006730058,2.1935025953899627,2.194107972804944,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,27,9,0.26278346075477826,2.1957771168540106,2.1959139133873773,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,28,9,0.1311706873313761,2.1961995599729955,2.1946594500592913,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,29,9,0.20823275290228122,2.1969072096092863,2.196608118027544,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,30,10,0.23713298363230234,2.293831235075051,2.2918011090978077,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,31,10,0.18722017791358708,2.2899347286279204,2.289375387496586,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,32,9,0.19491927717797564,2.194213901881935,2.194000789717059,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,33,9,0.15277416777189548,2.192077092222331,2.1913548201452535,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,34,8,0.08725614980608888,2.0753981699393584,2.0749645674974038,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,35,10,0.22737892706822455,2.2957441628757804,2.2933922246125817,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,36,10,0.15538901133212138,2.3006256434662182,2.3004537111860506,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,37,10,0.21890896237960894,2.3008628679643093,2.300928347843895,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,38,10,0.11947709656238117,2.292310222499901,2.2921816021944794,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,39,10,0.2077659024020253,2.2969687848834095,2.296795530014569,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,40,9,0.17191010706366605,2.192680577674397,2.1924074719818902,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,41,10,0.13771388070944054,2.299988848901312,2.299911471136222,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,42,8,0.28577901680145945,2.0768317732500288,2.0769803732573546,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,43,9,0.11467964509958462,2.191746006779081,2.190771454687567,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,44,8,0.2345765140248186,2.063278446562947,2.062612561609516,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,45,10,0.16112037667706686,2.300623288116902,2.300638249812227,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,46,7,0.2738170804206607,1.9410035750352799,1.9410199054368498,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,47,9,0.19084985743831268,2.19192373836511,2.191603851255799,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,48,10,0.2704679013062691,2.2882652187509556,2.2874163502021494,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,49,10,0.2592005240560898,2.2939587622327124,2.293775017989858,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,50,10,0.159554388613031,2.2885083110683753,2.2881375528929517,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,51,8,0.17022122224938152,2.0608336280072774,2.060402916927924,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,52,9,0.13196888696716977,2.1837210584146245,2.18339837292672,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,53,10,0.16984277392107744,2.2912152924499756,2.2909751755424406,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,54,10,0.11919631410080656,2.268246878810168,2.267961862503012,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,55,9,0.16161160715748418,2.182996946557473,2.1826421468240085,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,56,9,0.16264178059903367,2.1869437933946823,2.1866376348989918,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,57,8,0.1385457729066587,2.0763468335983455,2.0768762364434945,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,58,9,0.23461321797114756,2.1820149538303824,2.180426192809101,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,59,10,0.16975272599747518,2.2978711779988865,2.2981540635168867,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,60,10,0.14350951689337943,2.2593651747741377,2.2588447975441035,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,61,9,0.3108555334818648,2.18990341576749,2.1835699221675022,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,62,10,0.2539276105339172,2.290594721869164,2.2684209994878066,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,63,10,0.2523476716591132,2.2928210262330686,2.293488231491128,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,64,10,0.2523084288696573,2.2969465208725026,2.2969536927467225,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,65,8,0.2014216234879076,2.0787350323289573,2.078763382134256,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,66,8,0.14216146630957516,2.0569463590994275,2.0497669689473272,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,67,9,0.15724585670573452,2.1789057191444052,2.1784649094414887,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,68,9,0.1885305798776765,2.1860417951358966,2.185759043741832,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,69,9,0.14863374605574348,2.1862469025809985,2.186049059541255,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,70,9,0.167457846706979,2.193518192698959,2.193370526800301,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,71,9,0.10659622828909061,2.1868771814948826,2.1868506584617156,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,72,8,0.23066362885789773,2.0693923673215675,2.069345579310126,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,73,9,0.19389819845219514,2.183998287490114,2.182298506367943,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,74,10,0.15274736073377423,2.2944564813172295,2.2940936014214035,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,75,10,0.13072023987519354,2.2728029807885406,2.2762764228091434,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,76,8,0.17448854460363628,2.059405605874583,2.058995392242727,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,77,8,0.22565126736195198,2.056334617643977,2.055996526388317,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,78,9,0.216965539998377,2.186810297924173,2.182670125623786,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,79,10,0.07039623246187965,2.2886853965769975,2.2880383179366843,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,80,10,0.12751637665578,2.2976193243238794,2.2974084888545354,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,81,9,0.19194513484824316,2.192002513708457,2.191937737256919,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,82,10,0.1787089241601872,2.2890917426744846,2.288985756996263,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,83,9,0.15359703220965698,2.1815958527970283,2.1813827990184427,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,84,10,0.11755455048361182,2.288277919312239,2.287970512550265,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,85,9,0.07918667469105681,2.1894556093591944,2.1894009601799556,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,86,10,0.08754051429337327,2.2980165203658736,2.2979913553250353,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,87,8,0.1031981266383965,2.061925161113933,2.05829691993847,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,88,8,0.09813587426229654,2.0722782451107404,2.0723460059377574,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,89,9,0.09427636976865406,2.170388198129425,2.1703641691809143,1
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,90,10,0.09912235930507993,2.2835971180972825,2.2836489496446046,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,91,9,0.1314020000425081,2.1876001979460344,2.1874061286541906,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,92,9,0.11114621467469421,2.1825133187832524,2.18232815019493,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,93,10,0.09700475073042997,2.2811369211128363,2.2807369046743027,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,94,10,0.07015803276258926,2.2609057152019703,2.2609025662333355,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,95,9,0.15645557762774337,2.186388049405207,2.186152787809969,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,96,10,0.15096795978577843,2.2577166427122846,2.2518569694060093,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,97,9,0.10915063628252009,2.1815837330325363,2.1814146003890635,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,98,10,0.11332073362919681,2.2723185475330725,2.2723695026686808,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,99,10,0.1769012924861299,2.294079700383252,2.2940924685634796,0
v6_20260801_183249_tspc_v6_rep1,tsp_construct,version6,100,7,0.19353038142735945,1.9199452435364734,1.9183491203672511,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,1,9,0.5019683030401094,2.1956161135782133,2.1953345741831694,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,2,10,0.3273071655564705,2.301246066930018,2.301179427167085,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,3,10,0.321884764699063,2.299549593376174,2.2991845298439357,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,4,10,0.24457645632167152,2.3008761984239423,2.300719945890196,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,5,9,0.23352144526955232,2.191292590707349,2.1914780472333937,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,6,10,0.200079473418238,2.3015242670302283,2.3015243198298947,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,7,10,0.20618761686596665,2.2942359788243354,2.297022154958264,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,8,10,0.20583174592508663,2.3008629564240124,2.3008064714601044,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,9,9,0.26517602681662855,2.1916143853510186,2.1917068591225517,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,10,10,0.28083367660433445,2.298408191201128,2.298396332712432,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,11,9,0.2162068146047881,2.1955143946489084,2.1947946250506756,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,12,9,0.21550778003809026,2.191923226630989,2.1911383545997465,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,13,9,0.16166822825727525,2.171692081242372,2.171924825933778,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,14,9,0.18720660370383052,2.1727443895856537,2.1662931718964975,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,15,7,0.24086005103377567,1.9403436089061095,1.9398363070364173,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,16,8,0.28806227381689276,2.07296929889767,2.073623701444034,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,17,6,0.13145445675659753,1.7681618928633511,1.7674239631224302,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,18,10,0.06644611143530496,2.2866339533688005,2.2906213267158435,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,19,9,0.2512839183880717,2.1851649231588186,2.1843480411535,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,20,8,0.07488290671701821,2.058627951327303,2.05690892322039,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,21,9,0.13842371539364723,2.1884449893481346,2.186041464787098,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,22,8,0.04462330988603583,2.0261292652379703,2.025420119387163,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,23,9,0.09998755242046284,2.147599658303262,2.141909321296449,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,24,9,0.15133886476733385,2.1716338672551307,2.144390489354565,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,25,9,0.14786127651015568,2.15311298367073,2.155080531132841,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,26,9,0.08979488073500044,2.1820525976526883,2.181453327409556,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,27,6,0.1503583679192236,1.7880008872514406,1.788257054764616,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,28,8,0.17424772985954023,2.0597284554093633,2.060990287372495,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,29,6,0.15321730036731765,1.7798651854496623,1.7804793372878909,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,30,9,0.12814953399768264,2.1814737879087347,2.1807843695753744,1
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,31,8,0.08507761798129415,2.073449810655524,2.073288625760292,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,32,7,0.08637044548660512,1.9448794260314597,1.944834239335366,0
v6_20260801_183249_tspc_v6_rep2,tsp_construct,version6,33,9,0.11397027176815176,2.1728062887373034,2.1731246814988694,1
